# BEEF ########################################################################################################################
# BEEF This line shows the Bayesian error estimations and the current threshold criterion.
# BEEF 
# BEEF nstep ............ MD time step or input structure counter
# BEEF bee_energy ....... BEE of energy per atom (eV atom^-1)
# BEEF bee_max_force .... BEE of forces (max) (eV Angst^-1)
# BEEF bee_ave_force .... BEE of forces (average) (kB)
# BEEF threshold ........ Current value of threshold criterion (eV Angst^-1)
# BEEF bee_max_stress ... BEE of stresses (max) (kB)
# BEEF bee_ave_stress ... BEE of stresses (average) (kB)
# BEEF ########################################################################################################################
# BEEF              nstep       bee_energy    bee_max_force    bee_ave_force        threshold   bee_max_stress   bee_ave_stress
# BEEF                  2                3                4                5                6                7                8
# BEEF ########################################################################################################################
BEEF                  185   1.13363480E-05   1.53154471E-02   5.15291873E-03   1.13268209E-02   2.37207257E-01   1.81007819E-01
BEEF                  186   1.17252059E-05   1.66408095E-02   5.54275554E-03   1.13268209E-02   2.52671895E-01   1.92966845E-01
BEEF                  187   1.20395495E-05   1.75876157E-02   5.83787695E-03   1.13268209E-02   2.66096399E-01   2.05052053E-01
BEEF                  188   1.22235616E-05   1.79737255E-02   6.00286675E-03   1.13268209E-02   2.75108413E-01   2.15093974E-01
BEEF                  189   1.23151387E-05   1.78002435E-02   6.07194295E-03   1.13268209E-02   2.88514593E-01   2.24579217E-01
BEEF                  190   1.23428059E-05   1.71590501E-02   6.04792462E-03   1.13268209E-02   3.00872722E-01   2.32467140E-01
BEEF                  191   1.23712844E-05   1.63196897E-02   5.96968800E-03   1.13268209E-02   3.10064247E-01   2.38012727E-01
BEEF                  192   1.23705112E-05   1.52565152E-02   5.82989771E-03   1.13268209E-02   3.14711982E-01   2.38966385E-01
BEEF                  193   1.22909041E-05   1.39771769E-02   5.61332454E-03   1.13268209E-02   3.11852880E-01   2.34565346E-01
BEEF                  194   1.21043441E-05   1.25695800E-02   5.32891559E-03   1.13268209E-02   3.01789520E-01   2.24912214E-01
BEEF                  195   1.18717482E-05   1.12023063E-02   5.03334413E-03   1.13268209E-02   2.90338687E-01   2.14151556E-01
BEEF                  196   1.16074991E-05   1.04633163E-02   4.72745351E-03   1.13268209E-02   2.77531872E-01   2.02546765E-01
BEEF                  197   1.13780542E-05   9.83632523E-03   4.47121361E-03   1.13268209E-02   2.64992050E-01   1.92007282E-01
BEEF                  198   1.11675986E-05   9.23352372E-03   4.26052383E-03   1.13268209E-02   2.49383247E-01   1.81239465E-01
BEEF                  199   1.09917487E-05   8.92801371E-03   4.12905292E-03   1.13268209E-02   2.36547875E-01   1.73402188E-01
BEEF                  200   1.08272388E-05   9.00308556E-03   4.05213017E-03   1.13268209E-02   2.23724878E-01   1.67046981E-01
BEEF                  201   1.06695649E-05   9.29035901E-03   4.00564885E-03   1.13268209E-02   2.10618057E-01   1.61840977E-01
BEEF                  202   1.05021488E-05   9.39849200E-03   3.95269514E-03   1.13268209E-02   1.96201075E-01   1.57047761E-01
BEEF                  203   1.03653275E-05   9.50609068E-03   3.91746701E-03   1.13268209E-02   1.90264886E-01   1.53127340E-01
BEEF                  204   1.02123088E-05   9.58911444E-03   3.84804353E-03   1.13268209E-02   1.86943020E-01   1.47918038E-01
BEEF                  205   1.00600531E-05   9.52812889E-03   3.75430987E-03   1.13268209E-02   1.82320442E-01   1.41855548E-01
BEEF                  206   9.94085520E-06   9.38485347E-03   3.67038991E-03   1.13268209E-02   1.78450255E-01   1.36350609E-01
BEEF                  207   9.86491495E-06   9.21899276E-03   3.61328777E-03   1.13268209E-02   1.74757897E-01   1.32176203E-01
BEEF                  208   9.83371893E-06   9.04544711E-03   3.60349027E-03   1.13268209E-02   1.73570521E-01   1.30300070E-01
BEEF                  209   9.82527020E-06   8.90603384E-03   3.65165603E-03   1.13268209E-02   1.74745807E-01   1.31658732E-01
BEEF                  210   9.84078558E-06   8.77937347E-03   3.73689495E-03   1.13268209E-02   1.78999604E-01   1.36671497E-01
BEEF                  211   9.87013917E-06   8.68382966E-03   3.82729193E-03   1.13268209E-02   1.87441161E-01   1.43736526E-01
BEEF                  212   9.90554204E-06   8.65347049E-03   3.91853832E-03   1.13268209E-02   2.01072011E-01   1.51643386E-01
BEEF                  213   9.93987481E-06   8.66829356E-03   3.98869644E-03   1.13268209E-02   2.12289572E-01   1.59568772E-01
BEEF                  214   9.98840804E-06   8.73210610E-03   4.03575257E-03   1.13268209E-02   2.24110293E-01   1.67318257E-01
BEEF                  215   1.00122237E-05   8.74163839E-03   4.04719462E-03   1.13268209E-02   2.36055212E-01   1.73841526E-01
BEEF                  216   9.98065248E-06   8.63788358E-03   4.00759657E-03   1.13268209E-02   2.46302874E-01   1.77556383E-01
BEEF                  217   9.89121611E-06   8.39071455E-03   3.91206446E-03   1.13268209E-02   2.56875817E-01   1.79262796E-01
BEEF                  218   9.69914339E-06   7.93032400E-03   3.74897126E-03   1.13268209E-02   2.55809507E-01   1.75058626E-01
BEEF                  219   9.48135335E-06   7.60170269E-03   3.53477045E-03   1.13268209E-02   2.50881337E-01   1.68368709E-01
BEEF                  220   9.25859974E-06   7.25931548E-03   3.30175039E-03   1.13268209E-02   2.38190973E-01   1.59135772E-01
BEEF                  221   9.10468435E-06   6.93359600E-03   3.10733400E-03   1.13268209E-02   2.25211197E-01   1.51632540E-01
BEEF                  222   8.97186099E-06   6.52639420E-03   2.94396521E-03   1.13268209E-02   2.09054272E-01   1.43124394E-01
BEEF                  223   8.87189939E-06   6.08867032E-03   2.84267605E-03   1.13268209E-02   1.90201217E-01   1.35289705E-01
BEEF                  224   8.78434919E-06   5.87866439E-03   2.79467620E-03   1.13268209E-02   1.82787203E-01   1.28647209E-01
BEEF                  225   8.70969004E-06   6.09682246E-03   2.79710611E-03   1.13268209E-02   1.82164426E-01   1.24073895E-01
BEEF                  226   8.67358539E-06   6.30844273E-03   2.85512299E-03   1.13268209E-02   1.80153396E-01   1.22467068E-01
BEEF                  227   8.66948315E-06   6.47681176E-03   2.93048201E-03   1.13268209E-02   1.76120805E-01   1.22553736E-01
BEEF                  228   8.68598361E-06   6.63058960E-03   3.01596960E-03   1.13268209E-02   1.69592763E-01   1.23393785E-01
BEEF                  229   8.74327460E-06   6.80845947E-03   3.11341014E-03   1.13268209E-02   1.65773626E-01   1.26974722E-01
BEEF                  230   8.81764241E-06   7.02787966E-03   3.18437438E-03   1.13268209E-02   1.64212008E-01   1.29343623E-01
BEEF                  231   8.92441575E-06   7.25825553E-03   3.25848745E-03   1.13268209E-02   1.75917249E-01   1.31696658E-01
BEEF                  232   9.06923438E-06   7.27501795E-03   3.31910479E-03   1.13268209E-02   1.83043574E-01   1.32914199E-01
BEEF                  233   9.24752423E-06   7.17200094E-03   3.38794791E-03   1.13268209E-02   1.91619396E-01   1.36893172E-01
BEEF                  234   9.43694535E-06   7.36521033E-03   3.46223190E-03   1.13268209E-02   2.01764647E-01   1.42226171E-01
BEEF                  235   9.62699505E-06   7.54524075E-03   3.52445708E-03   1.13268209E-02   2.18057898E-01   1.49203234E-01
BEEF                  236   9.79391401E-06   7.58715096E-03   3.57112046E-03   1.13268209E-02   2.34566320E-01   1.57131001E-01
BEEF                  237   9.91345735E-06   7.45039461E-03   3.59811542E-03   1.13268209E-02   2.49439929E-01   1.65180019E-01
BEEF                  238   9.98570194E-06   7.27030625E-03   3.61322353E-03   1.13268209E-02   2.62511583E-01   1.72219946E-01
BEEF                  239   1.00333545E-05   7.22660519E-03   3.61657181E-03   1.13268209E-02   2.73403752E-01   1.78295920E-01
BEEF                  240   1.00917096E-05   7.30353547E-03   3.62174710E-03   1.13268209E-02   2.83017403E-01   1.83267615E-01
BEEF                  241   1.01614080E-05   7.56660876E-03   3.62687188E-03   1.13268209E-02   2.89910134E-01   1.87440568E-01
BEEF                  242   1.02178835E-05   7.73951933E-03   3.61133192E-03   1.13268209E-02   2.91494494E-01   1.88664819E-01
BEEF                  243   1.02751277E-05   7.86342910E-03   3.60481728E-03   1.13268209E-02   2.89638459E-01   1.88396088E-01
BEEF                  244   1.03322768E-05   7.88811208E-03   3.60745379E-03   1.13268209E-02   2.85675179E-01   1.86776606E-01
BEEF                  245   1.04048161E-05   7.82725575E-03   3.61456382E-03   1.13268209E-02   2.79516844E-01   1.84090849E-01
BEEF                  246   1.04610916E-05   7.56000617E-03   3.61645344E-03   1.13268209E-02   2.71943471E-01   1.80116359E-01
BEEF                  247   1.04816808E-05   7.26980102E-03   3.63643367E-03   1.13268209E-02   2.61285723E-01   1.75199321E-01
BEEF                  248   1.05037104E-05   7.38705014E-03   3.67029007E-03   1.13268209E-02   2.49018953E-01   1.69452578E-01
BEEF                  249   1.05648079E-05   7.60877611E-03   3.73007777E-03   1.13268209E-02   2.37184302E-01   1.63880439E-01
BEEF                  250   1.06329365E-05   7.92381969E-03   3.81223985E-03   1.13268209E-02   2.25208878E-01   1.58709393E-01
BEEF                  251   1.07148160E-05   8.33325671E-03   3.91182451E-03   1.13268209E-02   2.17647359E-01   1.56715115E-01
BEEF                  252   1.07876920E-05   8.78540797E-03   4.01718346E-03   1.13268209E-02   2.13173986E-01   1.57642228E-01
BEEF                  253   1.07884260E-05   9.11299914E-03   4.09096281E-03   1.13268209E-02   2.11293041E-01   1.60415298E-01
BEEF                  254   1.07205429E-05   9.29495064E-03   4.13793182E-03   1.13268209E-02   2.09992682E-01   1.63874942E-01
BEEF                  255   1.06145542E-05   9.21795874E-03   4.14371201E-03   1.13268209E-02   2.14386008E-01   1.66644203E-01
BEEF                  256   1.04672265E-05   8.87693089E-03   4.10227682E-03   1.13268209E-02   2.16277835E-01   1.66579510E-01
BEEF                  257   1.03411808E-05   8.60910585E-03   4.04080785E-03   1.13268209E-02   2.19673946E-01   1.66697932E-01
BEEF                  258   1.02106375E-05   8.46215143E-03   3.96326532E-03   1.13268209E-02   2.21663167E-01   1.65873174E-01
BEEF                  259   1.01092229E-05   8.24576160E-03   3.90596746E-03   1.13268209E-02   2.22558996E-01   1.65916952E-01
BEEF                  260   1.00420529E-05   7.95489708E-03   3.86236122E-03   1.13268209E-02   2.23460278E-01   1.67264572E-01
BEEF                  261   9.99233921E-06   7.93081671E-03   3.81747232E-03   1.13268209E-02   2.22632117E-01   1.67679654E-01
BEEF                  262   9.96948614E-06   8.00525402E-03   3.81414739E-03   1.13268209E-02   2.34877146E-01   1.70334020E-01
BEEF                  263   9.98694438E-06   8.12212286E-03   3.86502207E-03   1.13268209E-02   2.50655020E-01   1.75041903E-01
BEEF                  264   1.00909438E-05   8.28181599E-03   3.94860644E-03   1.13268209E-02   2.73196369E-01   1.82459770E-01
BEEF                  265   1.02750710E-05   8.42063049E-03   4.05557379E-03   1.13268209E-02   2.97072309E-01   1.91428785E-01
BEEF                  266   1.04789826E-05   8.43113528E-03   4.13766694E-03   1.13268209E-02   3.17867966E-01   1.99624811E-01
BEEF                  267   1.07112534E-05   8.35589804E-03   4.16214329E-03   1.13268209E-02   3.41145408E-01   2.07085104E-01
BEEF                  268   1.08364879E-05   8.23123578E-03   4.11744317E-03   1.13268209E-02   3.55047173E-01   2.09831686E-01
BEEF                  269   1.08855447E-05   8.27467588E-03   4.03060255E-03   1.13268209E-02   3.61287650E-01   2.09893682E-01
BEEF                  270   1.07839549E-05   8.16197901E-03   3.90461880E-03   1.13268209E-02   3.56576400E-01   2.05458636E-01
BEEF                  271   1.05541451E-05   7.92383792E-03   3.75371308E-03   1.13268209E-02   3.42246376E-01   1.97488572E-01
BEEF                  272   1.02748802E-05   7.60670256E-03   3.59732522E-03   1.13268209E-02   3.24460501E-01   1.88053018E-01
BEEF                  273   9.97404644E-06   7.24249969E-03   3.45490952E-03   1.13268209E-02   2.99235621E-01   1.76031655E-01
BEEF                  274   9.72843198E-06   6.88244262E-03   3.35080023E-03   1.13268209E-02   2.73514929E-01   1.64876964E-01
BEEF                  275   9.53174341E-06   6.83046508E-03   3.26991575E-03   1.13268209E-02   2.39018490E-01   1.52529816E-01
BEEF                  276   9.42146956E-06   6.94820408E-03   3.21017363E-03   1.13268209E-02   1.99244043E-01   1.41308351E-01
BEEF                  277   9.38513619E-06   6.91095404E-03   3.16853280E-03   1.13268209E-02   1.70035596E-01   1.33641078E-01
BEEF                  278   9.40563779E-06   6.70131275E-03   3.14657130E-03   1.13268209E-02   1.81508427E-01   1.30991297E-01
BEEF                  279   9.44329902E-06   6.38272735E-03   3.14359333E-03   1.13268209E-02   1.93228603E-01   1.32990715E-01
BEEF                  280   9.47093302E-06   6.12625398E-03   3.15840419E-03   1.13268209E-02   2.01931255E-01   1.39446105E-01
BEEF                  281   9.49201509E-06   6.15794923E-03   3.19145499E-03   1.13268209E-02   2.08404813E-01   1.50473854E-01
BEEF                  282   9.56547759E-06   6.30624136E-03   3.22899422E-03   1.13268209E-02   2.35462257E-01   1.65417948E-01
BEEF                  283   9.73795042E-06   6.47771499E-03   3.27645610E-03   1.13268209E-02   2.88038691E-01   1.82931811E-01
BEEF                  284   1.00773024E-05   6.61052006E-03   3.33157136E-03   1.13268209E-02   3.47640586E-01   2.03473872E-01
BEEF                  285   1.05525441E-05   6.71577533E-03   3.37941395E-03   1.13268209E-02   4.05171280E-01   2.24461962E-01
BEEF                  286   1.10899087E-05   6.67793149E-03   3.41331646E-03   1.13268209E-02   4.57646242E-01   2.43917511E-01
BEEF                  287   1.16824499E-05   6.59993948E-03   3.44178109E-03   1.13268209E-02   5.06479353E-01   2.62542117E-01
BEEF                  288   1.23371055E-05   6.78049739E-03   3.48972675E-03   1.13268209E-02   5.53092486E-01   2.81222832E-01
BEEF                  289   1.28433955E-05   6.93516634E-03   3.53044777E-03   1.13268209E-02   5.83561171E-01   2.93959707E-01
BEEF                  290   1.30150429E-05   7.43941008E-03   3.55868176E-03   1.13268209E-02   5.90841780E-01   2.96954569E-01
BEEF                  291   1.28853782E-05   7.84609379E-03   3.55777535E-03   1.13268209E-02   5.78287250E-01   2.90920826E-01
BEEF                  292   1.26699691E-05   8.13549295E-03   3.55558778E-03   1.13268209E-02   5.59750770E-01   2.82150293E-01
BEEF                  293   1.21161348E-05   8.22498983E-03   3.54803531E-03   1.13268209E-02   5.14311429E-01   2.62729986E-01
BEEF                  294   1.15294336E-05   8.12926024E-03   3.54388328E-03   1.13268209E-02   4.64744041E-01   2.42683819E-01
BEEF                  295   1.08990936E-05   7.90598124E-03   3.52457812E-03   1.13268209E-02   4.13275678E-01   2.21786990E-01
BEEF                  296   1.02220924E-05   7.56081916E-03   3.48575763E-03   1.13268209E-02   3.57950601E-01   1.99845055E-01
BEEF                  297   9.67324969E-06   7.16240216E-03   3.44103903E-03   1.13268209E-02   3.09427833E-01   1.80401676E-01
BEEF                  298   9.28025171E-06   6.99495799E-03   3.37873729E-03   1.13268209E-02   2.69189670E-01   1.64423017E-01
BEEF                  299   9.05081156E-06   7.10362571E-03   3.31114227E-03   1.13268209E-02   2.37039501E-01   1.50886904E-01
BEEF                  300   8.92622903E-06   7.11585964E-03   3.21520685E-03   1.13268209E-02   2.05344982E-01   1.36621413E-01
BEEF                  301   8.90390620E-06   7.06330183E-03   3.10523101E-03   1.13268209E-02   1.79135957E-01   1.24412238E-01
BEEF                  302   8.91445245E-06   6.95433349E-03   2.99527187E-03   1.13268209E-02   1.57551979E-01   1.15005867E-01
BEEF                  303   8.92097057E-06   6.84212705E-03   2.90462665E-03   1.13268209E-02   1.53103422E-01   1.10555117E-01
BEEF                  304   8.93377224E-06   6.80091270E-03   2.86789239E-03   1.13268209E-02   1.60087844E-01   1.11784768E-01
BEEF                  305   8.95539221E-06   6.79720269E-03   2.88281412E-03   1.13268209E-02   1.66798885E-01   1.16224446E-01
BEEF                  306   8.99240077E-06   6.83659983E-03   2.95217812E-03   1.13268209E-02   1.73213517E-01   1.22899031E-01
BEEF                  307   9.08190782E-06   6.87856548E-03   3.07806290E-03   1.13268209E-02   1.80294007E-01   1.32907459E-01
BEEF                  308   9.24659581E-06   6.95892977E-03   3.24909998E-03   1.13268209E-02   2.06561263E-01   1.45880558E-01
BEEF                  309   9.48043012E-06   7.11301277E-03   3.41662879E-03   1.13268209E-02   2.35455426E-01   1.58588388E-01
BEEF                  310   9.78989807E-06   7.40867876E-03   3.56672488E-03   1.13268209E-02   2.68295842E-01   1.71218330E-01
BEEF                  311   1.01513983E-05   7.64046358E-03   3.70924598E-03   1.13268209E-02   2.97785249E-01   1.82706353E-01
BEEF                  312   1.04879303E-05   7.95327581E-03   3.80199314E-03   1.13268209E-02   3.24244244E-01   1.92192267E-01
BEEF                  313   1.07567902E-05   8.09412936E-03   3.87291036E-03   1.13268209E-02   3.47285676E-01   2.00484609E-01
BEEF                  314   1.09065458E-05   8.06731993E-03   3.92180258E-03   1.13268209E-02   3.64238206E-01   2.07057091E-01
BEEF                  315   1.08656948E-05   7.87567440E-03   3.94172087E-03   1.13268209E-02   3.64867476E-01   2.08360856E-01
BEEF                  316   1.07309085E-05   7.58212350E-03   3.95456423E-03   1.13268209E-02   3.62704876E-01   2.09815168E-01
BEEF                  317   1.04616509E-05   7.50746247E-03   3.92418764E-03   1.13268209E-02   3.46212189E-01   2.06018249E-01
BEEF                  318   1.01414351E-05   7.38256158E-03   3.87012479E-03   1.13268209E-02   3.22213601E-01   1.99379860E-01
BEEF                  319   9.84030732E-06   7.52610507E-03   3.79816086E-03   1.13268209E-02   2.94185284E-01   1.90265556E-01
BEEF                  320   9.55565183E-06   7.48669974E-03   3.68145612E-03   1.13268209E-02   2.57802311E-01   1.75884951E-01
BEEF                  321   9.34807633E-06   7.27603166E-03   3.54170506E-03   1.13268209E-02   2.23619089E-01   1.60341469E-01
BEEF                  322   9.17457896E-06   6.89056952E-03   3.36610500E-03   1.13268209E-02   1.87272272E-01   1.42612966E-01
BEEF                  323   9.01258269E-06   6.27733754E-03   3.13839199E-03   1.13268209E-02   1.55331783E-01   1.22058279E-01
BEEF                  324   8.87338669E-06   5.73388451E-03   2.90435019E-03   1.13268209E-02   1.36043592E-01   1.06627621E-01
BEEF                  325   8.75597238E-06   5.50805232E-03   2.71711726E-03   1.13268209E-02   1.25363645E-01   9.89338516E-02
BEEF                  326   8.67595079E-06   5.33883691E-03   2.60558424E-03   1.13268209E-02   1.22568322E-01   9.80148923E-02
BEEF                  327   8.63689041E-06   5.33483273E-03   2.57365977E-03   1.13268209E-02   1.37259167E-01   1.03069458E-01
BEEF                  328   8.64368866E-06   5.41103457E-03   2.64279231E-03   1.13268209E-02   1.58540127E-01   1.12038525E-01
BEEF                  329   8.72011729E-06   5.54031027E-03   2.79881285E-03   1.13268209E-02   1.86112970E-01   1.25726967E-01
BEEF                  330   8.83804828E-06   5.89271086E-03   2.99022643E-03   1.13268209E-02   2.10022369E-01   1.37789373E-01
BEEF                  331   9.04642009E-06   6.40732064E-03   3.22657572E-03   1.13268209E-02   2.36816392E-01   1.51421549E-01
BEEF                  332   9.32797005E-06   7.09983938E-03   3.46542602E-03   1.13268209E-02   2.67370252E-01   1.65225359E-01
BEEF                  333   9.66533769E-06   7.77418955E-03   3.68181044E-03   1.13268209E-02   2.95694029E-01   1.78097582E-01
BEEF                  334   9.98949944E-06   8.32524971E-03   3.84381718E-03   1.13268209E-02   3.20833016E-01   1.88281773E-01
BEEF                  335   1.02592140E-05   8.77451895E-03   3.97409773E-03   1.13268209E-02   3.36198641E-01   1.95524906E-01
BEEF                  336   1.04699591E-05   9.13711274E-03   4.07476137E-03   1.13268209E-02   3.50752367E-01   2.02915419E-01
BEEF                  337   1.06484370E-05   9.32327121E-03   4.13441650E-03   1.13268209E-02   3.65203835E-01   2.09850127E-01
BEEF                  338   1.07872437E-05   9.31486769E-03   4.15769421E-03   1.13268209E-02   3.81091301E-01   2.16964609E-01
BEEF                  339   1.09103368E-05   9.11377802E-03   4.15238300E-03   1.13268209E-02   3.99035385E-01   2.24968710E-01
BEEF                  340   1.09700245E-05   8.82317752E-03   4.13082474E-03   1.13268209E-02   4.06308802E-01   2.29413693E-01
BEEF                  341   1.10064645E-05   8.54347674E-03   4.09805043E-03   1.13268209E-02   4.08770233E-01   2.32378328E-01
BEEF                  342   1.09843524E-05   8.48381385E-03   4.03459589E-03   1.13268209E-02   4.03224733E-01   2.31073310E-01
BEEF                  343   1.08568213E-05   8.22681256E-03   3.90907341E-03   1.13268209E-02   3.82092551E-01   2.22755052E-01
BEEF                  344   1.07652899E-05   7.95822272E-03   3.80751467E-03   1.13268209E-02   3.56282450E-01   2.13752201E-01
BEEF                  345   1.06957401E-05   7.66447258E-03   3.71917489E-03   1.13268209E-02   3.24959473E-01   2.02576362E-01
BEEF                  346   1.06607687E-05   7.36577395E-03   3.65021857E-03   1.13268209E-02   2.89389305E-01   1.89463607E-01
BEEF                  347   1.06771174E-05   7.62970549E-03   3.62452527E-03   1.13268209E-02   2.56388707E-01   1.77370101E-01
BEEF                  348   1.07258528E-05   7.86156533E-03   3.63130184E-03   1.13268209E-02   2.23151196E-01   1.65263959E-01
BEEF                  349   1.07914211E-05   8.09757838E-03   3.68874833E-03   1.13268209E-02   1.96124807E-01   1.55468275E-01
BEEF                  350   1.08523414E-05   8.30441492E-03   3.81963217E-03   1.13268209E-02   1.81881943E-01   1.50939798E-01
BEEF                  351   1.09223240E-05   8.44288524E-03   4.00925689E-03   1.13268209E-02   1.84459306E-01   1.53315974E-01
BEEF                  352   1.10006713E-05   8.43973208E-03   4.23044726E-03   1.13268209E-02   2.04215032E-01   1.65017155E-01
